# owner_sha256 job_args.go da1b59226cb2d3a05bbb65c945709088a33fac605237b4e195377c10ebec27bf bytes=65331 lines=1917
# support_sha256 job_args_test.go 7647a990a36ff19f4bc1e56ed915466c6be7c87c32bd0c68a443e24378edb382 bytes=39148 lines=1242
# obligation_id	category	source_path	ast_anchor	node_sha256	owner	verdict	rust_symbol	evidence
O1d3875d3fdf2ed1b	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:1/element:0	9523c7405a4839360e432a8a63ad21f65be076aba981138d18721caeb5fc0595	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O45b6108eb603370d	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:1/element:1	770f8524eed6a13bd9b5c404bbabfc04eb52a30cddac478959aa3462aaf05df1	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O5943414b57a8fbd3	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:10/element:0	f54614e6933fc31b12fdeeb401010930f33f941e9d8c083256530168d38bb6be	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oa368e4501bdc05ae	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:10/element:1	5640189eb5218c38d808332fc5a746ea33770829bdf4f48c5ae947c20afe4bbe	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oae2d76462d5b3dfa	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:14/element:0	9523c7405a4839360e432a8a63ad21f65be076aba981138d18721caeb5fc0595	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O204149c018bd0e94	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:15/element:0	1f0033aa97a57b85d7185f3259d93e6fd6f471e80ed3b26ac2865c0f99f2a295	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O634df290dd51f318	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:15/element:1	1b1f7780b3f2dcfc362f47f5706118ba3f6236c9fb090cf69d646c452d10e142	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O42db83276ba42dae	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:17/element:0	f54614e6933fc31b12fdeeb401010930f33f941e9d8c083256530168d38bb6be	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Obaf0fc0db000eed6	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:17/element:1	5640189eb5218c38d808332fc5a746ea33770829bdf4f48c5ae947c20afe4bbe	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oa0bb2b77e5ff3f8c	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:18/element:0	f18a9378a7643682d0c686505deea8a3a3655ec6b45cb671dec9870d0f97063d	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oa028c424e95aaa59	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:18/element:1	fe1d72a304376ea218229f971603bf874749602ef0e19979de96f84a048e52bb	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O25cd67344e1d7d39	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:19/element:0	83d65348ec944763a51c6855eb9b735045887bd1805b87dfc8b53f6b0c7f8953	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O11753d2772393dff	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:19/element:1	086ba5d51e9ff202e1cc1e9137966ff425f0991067d8a386b1f5da09cb77cc78	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O6b8a664c80975ab0	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:2/element:0	1f0033aa97a57b85d7185f3259d93e6fd6f471e80ed3b26ac2865c0f99f2a295	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Of939d430b903c7b0	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:2/element:1	1b1f7780b3f2dcfc362f47f5706118ba3f6236c9fb090cf69d646c452d10e142	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O0384f2912a87df6f	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:20/element:0	c02f9c3a345e509a3df7468342f1aebd7080c080efa72317b2f5a84994d5007c	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O672d786f123274ff	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:20/element:1	1f89fbecd1f4e14882e3225d6582773a61aa11535bba442c70c78fe3fa0331f3	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O488b9bde62b52d19	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:21/element:0	18c07c5e1e596f49c92bcb46f9044b98b47528b85a092f8ee73b3d570bece82b	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oaff835dccf60c550	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:21/element:1	8ee8b273955080a2ede43ee0c2116fa460672e94132141b3e3bb2fd652d79ff2	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O6bb47f22d5928b6b	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:22/element:0	d2530fde330fc9796352d521e42fda4f0a99bb326ec7b76eb3b86f45842a7f53	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Ob07cb1b2fe018ce0	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:22/element:1	6eacc3c6669c96a0612e505eebf06adf731e3886e08bac043796043a3f005666	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O747cdd1bd84f0692	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:23/element:0	5f841ef9e600231041e0a517e5eca31f2d8064944105d235c35c284c22ccf7f8	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O61e7c791e0f10384	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:23/element:1	653e41e9230ce0f6b4c0e9623edf14434cf613a76f2f4b0378a665dc67ded27f	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Ob9df4e8c07eb67d5	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:23/element:2	7b6c1400beff0086c09680654eebe59553e5aaf1b91ff2dbd3995e4bf9a5616f	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oc8796aa4b10f99ba	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:24/element:0	dd194f6b4ea2ee15809e835fede9b85ec87463b61404c46df60a3ad44dd87c9e	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O02e553a0e9402bc5	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:25/element:0	6940df594a5612cdaa465458f04e68770401294e3e2a868c014950b3c145d243	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oe77eecf180986f85	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:25/element:1	f2fa74c62a1e7a8939f00deba63eea0fe5dc6517ef3a2e50b209255c6b80c82e	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Ob5cbc8a5caae8011	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:25/element:2	cfb6988e1a183ce196879bc25454d902a221794d62141980b5ad8ebf46ac6cf9	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O0d34675d27038721	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:26/element:0	fb7559ea2a4b0da191ccb40a85b44633e8f0c3310fd1ae01c1c58a0f28ff3cc9	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O782fd2cecd19dcf7	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:3/element:0	18c07c5e1e596f49c92bcb46f9044b98b47528b85a092f8ee73b3d570bece82b	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Odd32d620fc67453e	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:3/element:1	1b45cff8ba13ec6aa5a9f4ec8299931b8e9020f7985e62da7d4886b756580c7c	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O47273f950ea975d8	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:4/element:0	77245b3465a3900bbde857c7dbddcadbf3df4d5dc34524a9e030d8a5887c2473	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oe0d062822c607dba	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:4/element:1	f62cee16f91b4534ad48b5dc7ff142b1153b31601528b6817e9204907eedc883	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O44449bd2a08ea5b2	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:5/element:0	5f841ef9e600231041e0a517e5eca31f2d8064944105d235c35c284c22ccf7f8	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O6b0303f9108eb4d9	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:5/element:1	8b6ecf8d46f66ad1497ae5f16be05856e92e92e275c3a99f755644a2c238aea0	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O783902a2f9118be1	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:5/element:2	7b6c1400beff0086c09680654eebe59553e5aaf1b91ff2dbd3995e4bf9a5616f	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O60dafd6cbda94895	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:6/element:0	dd194f6b4ea2ee15809e835fede9b85ec87463b61404c46df60a3ad44dd87c9e	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O05814e3bece0809d	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:7/element:0	6940df594a5612cdaa465458f04e68770401294e3e2a868c014950b3c145d243	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oa8f4477f62b3f7a2	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:7/element:1	be96499f0400925be2cc0e63993515052c88046f7bd89c76a49eb6dbf2ecb2f1	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O561ca9de02caf069	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:7/element:2	cfb6988e1a183ce196879bc25454d902a221794d62141980b5ad8ebf46ac6cf9	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O014032b61c835fb0	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:8/element:0	fb7559ea2a4b0da191ccb40a85b44633e8f0c3310fd1ae01c1c58a0f28ff3cc9	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Ocb89219cfe444e7d	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:9/element:0	95fba8b0ef9b15703c7f1bc585bb26d4c84c21d05ead417a5e54e29da0ac91fd	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oa9357d8acb4ea306	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:9/element:1	eeaa145e930bc9b9ce6035936df7cf10cd4f52f484eb78a0748f8e8635b76f93	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O2421aba3602679a0	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:9/element:2	88125108e8ed547cb456e43fdaed02061e5509c28ea3635e8008bbd058e14a4d	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O57e9dc237b44b9e9	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:9/element:3	74e9a8f94c40bf038fa0c006b76436cd8d0d2bf467c579bcb65eef0958811117	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Od3ef8e7b876348b2	test_row	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/composite:9/element:4	dc9cd36f4240fc61af2d873e712a6259b311aecfec3da0892a960271c64a7934	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oc3397a8a8848cab3	test_branch	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/if:1/false	21c972a87f9bf6d19c2d1ea40ce18ce8ea947cd4fb0a9dbb467a9469f5089b2e	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O6ea2591ef0ca7550	test_branch	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/if:1/true	21c972a87f9bf6d19c2d1ea40ce18ce8ea947cd4fb0a9dbb467a9469f5089b2e	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O5007577e30a45a5c	test_branch	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/if:2/false	1bafb771d022822aa3daf23d7c7d7760088a3d72a89d7450026ce35a5ecdd4da	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O3bd4cfbefd68a479	test_branch	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/if:2/true	1bafb771d022822aa3daf23d7c7d7760088a3d72a89d7450026ce35a5ecdd4da	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O8babf2a9fb59e9b4	test_branch	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/if:3/false	25c06182d582e756810a3c611c4b4f50a3f741ad3c1dff5480009660c961f225	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oa2f73aab562e995b	test_branch	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/if:3/true	25c06182d582e756810a3c611c4b4f50a3f741ad3c1dff5480009660c961f225	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Ob2a5755badaa7c6b	test_branch	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/if:4/false	2ae4ab0fcde342e08b23894d654ae78bb6b941c4dfa15c34886c292927728692	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oc5daa20812f5b94b	test_branch	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/if:4/true	2ae4ab0fcde342e08b23894d654ae78bb6b941c4dfa15c34886c292927728692	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O0709fdbe1131cdd7	test_loop	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/loop:1/enters	0821a3d6b07462095d4bf3ad2ef8f224045d3cfedc7162c36eeb45276013c226	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oeec27bd40ad20fdb	test_loop	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/loop:1/zero_iterations	0821a3d6b07462095d4bf3ad2ef8f224045d3cfedc7162c36eeb45276013c226	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O70476bf315995ece	test_loop	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/loop:2/enters	42b6884c671be5a687ea92b8f54ce87e6cbb7124100950a344cef3d426d01bd6	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Of3e189fc020c2971	test_loop	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/loop:2/zero_iterations	42b6884c671be5a687ea92b8f54ce87e6cbb7124100950a344cef3d426d01bd6	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O07f44f3ac955dbad	test_loop	pkg/meta/model/job_args_test.go	TestTablePartitionArgs/loop:3/enters	d31648fc0e9e755e11691422edcb87c6c6887bedbba2115ab78fca05e231fea9	TestTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
