# Go source: pkg/meta/meta.go
# SHA-256: d0e948b97582b9f1e43ed98f6e3c2664ab71a0051161b5152768c439b0129083
# bytes: 68013
# lines: 2219
# Test/support: pkg/meta/meta_test.go, pkg/meta/main_test.go, pkg/meta/BUILD.bazel
# Columns: class source_identity source_line verdict rust_symbol evidence
class	source_identity	source_line	verdict	rust_symbol	evidence
PRODUCTION_BRANCH	isTableInfoMustLoad:L1320:if:false	1320	PORTED	transaction::table_info_must_load_with_filters	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_FUNCTION	IsTableInfoMustLoad	1330	PORTED	transaction::table_info_must_load	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_DECLARATION	const:NameExtractRegexp	1335	PORTED	transaction::NAME_EXTRACT_REGEXP	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_FUNCTION	Unescape	1338	PORTED	transaction::unescape_name	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_FUNCTION	(*Mutator).GetAllNameToIDAndTheMustLoadedTableInfo	1350	PORTED	transaction::Mutator::all_name_to_id_and_must_loaded_table_info	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).GetAllNameToIDAndTheMustLoadedTableInfo:L1352:if:true	1352	PORTED	transaction::Mutator::all_name_to_id_and_must_loaded_table_info	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).GetAllNameToIDAndTheMustLoadedTableInfo:L1352:if:false	1352	PORTED	transaction::Mutator::all_name_to_id_and_must_loaded_table_info	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).GetAllNameToIDAndTheMustLoadedTableInfo:L1363:if:true	1363	PORTED	transaction::Mutator::all_name_to_id_and_must_loaded_table_info	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).GetAllNameToIDAndTheMustLoadedTableInfo:L1363:if:false	1363	PORTED	transaction::Mutator::all_name_to_id_and_must_loaded_table_info	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).GetAllNameToIDAndTheMustLoadedTableInfo:L1370:if:true	1370	PORTED	transaction::Mutator::all_name_to_id_and_must_loaded_table_info	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).GetAllNameToIDAndTheMustLoadedTableInfo:L1370:if:false	1370	PORTED	transaction::Mutator::all_name_to_id_and_must_loaded_table_info	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).GetAllNameToIDAndTheMustLoadedTableInfo:L1376:if:true	1376	PORTED	transaction::Mutator::all_name_to_id_and_must_loaded_table_info	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).GetAllNameToIDAndTheMustLoadedTableInfo:L1376:if:false	1376	PORTED	transaction::Mutator::all_name_to_id_and_must_loaded_table_info	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).GetAllNameToIDAndTheMustLoadedTableInfo:L1379:if:true	1379	PORTED	transaction::Mutator::all_name_to_id_and_must_loaded_table_info	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).GetAllNameToIDAndTheMustLoadedTableInfo:L1379:if:false	1379	PORTED	transaction::Mutator::all_name_to_id_and_must_loaded_table_info	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_FUNCTION	GetTableInfoWithAttributes	1398	PORTED	transaction::Mutator::table_info_with_attributes	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	GetTableInfoWithAttributes:L1400:if:true	1400	PORTED	transaction::Mutator::table_info_with_attributes	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	GetTableInfoWithAttributes:L1400:if:false	1400	PORTED	transaction::Mutator::table_info_with_attributes	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	GetTableInfoWithAttributes:L1406:if:true	1406	PORTED	transaction::Mutator::table_info_with_attributes	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	GetTableInfoWithAttributes:L1406:if:false	1406	PORTED	transaction::Mutator::table_info_with_attributes	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	GetTableInfoWithAttributes:L1410:if:true	1410	PORTED	transaction::Mutator::table_info_with_attributes	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	GetTableInfoWithAttributes:L1410:if:false	1410	PORTED	transaction::Mutator::table_info_with_attributes	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	GetTableInfoWithAttributes:L1413:if:true	1413	PORTED	transaction::Mutator::table_info_with_attributes	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	GetTableInfoWithAttributes:L1413:if:false	1413	PORTED	transaction::Mutator::table_info_with_attributes	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_FUNCTION	(*Mutator).ListTables	1426	PORTED	transaction::Mutator::tables_with_cancel	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).ListTables:L1428:if:true	1428	PORTED	transaction::Mutator::tables_with_cancel	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).ListTables:L1428:if:false	1428	PORTED	transaction::Mutator::tables_with_cancel	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).ListTables:L1433:range:enter	1433	PORTED	transaction::Mutator::tables_with_cancel	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).ListTables:L1433:range:exit	1433	PORTED	transaction::Mutator::tables_with_cancel	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).ListTables:L1436:if:true	1436	PORTED	transaction::Mutator::tables_with_cancel	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).ListTables:L1436:if:false	1436	PORTED	transaction::Mutator::tables_with_cancel	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).ListTables:L1439:if:true	1439	PORTED	transaction::Mutator::tables_with_cancel	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).ListTables:L1439:if:false	1439	PORTED	transaction::Mutator::tables_with_cancel	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).ListTables:L1445:if:true	1445	PORTED	transaction::Mutator::tables_with_cancel	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).ListTables:L1445:if:false	1445	PORTED	transaction::Mutator::tables_with_cancel	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_FUNCTION	(*Mutator).ListSimpleTables	1457	PORTED	transaction::Mutator::simple_tables	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).ListSimpleTables:L1459:if:true	1459	PORTED	transaction::Mutator::simple_tables	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).ListSimpleTables:L1459:if:false	1459	PORTED	transaction::Mutator::simple_tables	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).ListSimpleTables:L1464:range:enter	1464	PORTED	transaction::Mutator::simple_tables	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).ListSimpleTables:L1464:range:exit	1464	PORTED	transaction::Mutator::simple_tables	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).ListSimpleTables:L1467:if:true	1467	PORTED	transaction::Mutator::simple_tables	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).ListSimpleTables:L1467:if:false	1467	PORTED	transaction::Mutator::simple_tables	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).ListSimpleTables:L1472:if:true	1472	PORTED	transaction::Mutator::simple_tables	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).ListSimpleTables:L1472:if:false	1472	PORTED	transaction::Mutator::simple_tables	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_DECLARATION	var:tableNameInfoFields	1482	PORTED	transaction::TABLE_NAME_INFO_FIELDS	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_FUNCTION	FastUnmarshalTableNameInfo	1485	PORTED	transaction::fast_unmarshal_table_name_info	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	FastUnmarshalTableNameInfo:L1487:if:true	1487	PORTED	transaction::fast_unmarshal_table_name_info	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	FastUnmarshalTableNameInfo:L1487:if:false	1487	PORTED	transaction::fast_unmarshal_table_name_info	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	FastUnmarshalTableNameInfo:L1492:if:true	1492	PORTED	transaction::fast_unmarshal_table_name_info	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	FastUnmarshalTableNameInfo:L1492:if:false	1492	PORTED	transaction::fast_unmarshal_table_name_info	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	FastUnmarshalTableNameInfo:L1495:if:true	1495	PORTED	transaction::fast_unmarshal_table_name_info	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	FastUnmarshalTableNameInfo:L1495:if:false	1495	PORTED	transaction::fast_unmarshal_table_name_info	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	FastUnmarshalTableNameInfo:L1499:if:true	1499	PORTED	transaction::fast_unmarshal_table_name_info	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	FastUnmarshalTableNameInfo:L1499:if:false	1499	PORTED	transaction::fast_unmarshal_table_name_info	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	FastUnmarshalTableNameInfo:L1505:if:true	1505	PORTED	transaction::fast_unmarshal_table_name_info	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	FastUnmarshalTableNameInfo:L1505:if:false	1505	PORTED	transaction::fast_unmarshal_table_name_info	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	FastUnmarshalTableNameInfo:L1510:if:true	1510	PORTED	transaction::fast_unmarshal_table_name_info	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	FastUnmarshalTableNameInfo:L1510:if:false	1510	PORTED	transaction::fast_unmarshal_table_name_info	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	FastUnmarshalTableNameInfo:L1514:if:true	1514	PORTED	transaction::fast_unmarshal_table_name_info	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	FastUnmarshalTableNameInfo:L1514:if:false	1514	PORTED	transaction::fast_unmarshal_table_name_info	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	FastUnmarshalTableNameInfo:L1518:if:true	1518	PORTED	transaction::fast_unmarshal_table_name_info	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	FastUnmarshalTableNameInfo:L1518:if:false	1518	PORTED	transaction::fast_unmarshal_table_name_info	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_FUNCTION	(*Mutator).ListDatabases	1529	PORTED	transaction::Mutator::databases	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).ListDatabases:L1531:if:true	1531	PORTED	transaction::Mutator::databases	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).ListDatabases:L1531:if:false	1531	PORTED	transaction::Mutator::databases	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).ListDatabases:L1536:range:enter	1536	PORTED	transaction::Mutator::databases	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).ListDatabases:L1536:range:exit	1536	PORTED	transaction::Mutator::databases	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).ListDatabases:L1539:if:true	1539	PORTED	transaction::Mutator::databases	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).ListDatabases:L1539:if:false	1539	PORTED	transaction::Mutator::databases	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_FUNCTION	(*Mutator).GetDatabase	1548	PORTED	transaction::Mutator::database	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).GetDatabase:L1551:if:true	1551	PORTED	transaction::Mutator::database	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).GetDatabase:L1551:if:false	1551	PORTED	transaction::Mutator::database	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).GetDatabase:L1551:logical:short-circuit	1551	PORTED	transaction::Mutator::database	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).GetDatabase:L1551:logical:rhs	1551	PORTED	transaction::Mutator::database	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_FUNCTION	(*Mutator).ListPolicies	1561	PORTED	transaction::Mutator::policies	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*Mutator).ListPolicies:L1563:if:true	1563	PORTED	transaction::Mutator::policies	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*Mutator).ListPolicies:L1563:if:false	1563	PORTED	transaction::Mutator::policies	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*Mutator).ListPolicies:L1568:range:enter	1568	PORTED	transaction::Mutator::policies	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*Mutator).ListPolicies:L1568:range:exit	1568	PORTED	transaction::Mutator::policies	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*Mutator).ListPolicies:L1570:if:true	1570	PORTED	transaction::Mutator::policies	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*Mutator).ListPolicies:L1570:if:false	1570	PORTED	transaction::Mutator::policies	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*Mutator).ListPolicies:L1575:if:true	1575	PORTED	transaction::Mutator::policies	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*Mutator).ListPolicies:L1575:if:false	1575	PORTED	transaction::Mutator::policies	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_FUNCTION	(*Mutator).ListMaskingPolicies	1584	PORTED	transaction::Mutator::masking_policies	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*Mutator).ListMaskingPolicies:L1586:if:true	1586	PORTED	transaction::Mutator::masking_policies	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*Mutator).ListMaskingPolicies:L1586:if:false	1586	PORTED	transaction::Mutator::masking_policies	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*Mutator).ListMaskingPolicies:L1591:range:enter	1591	PORTED	transaction::Mutator::masking_policies	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*Mutator).ListMaskingPolicies:L1591:range:exit	1591	PORTED	transaction::Mutator::masking_policies	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*Mutator).ListMaskingPolicies:L1593:if:true	1593	PORTED	transaction::Mutator::masking_policies	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*Mutator).ListMaskingPolicies:L1593:if:false	1593	PORTED	transaction::Mutator::masking_policies	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*Mutator).ListMaskingPolicies:L1598:if:true	1598	PORTED	transaction::Mutator::masking_policies	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*Mutator).ListMaskingPolicies:L1598:if:false	1598	PORTED	transaction::Mutator::masking_policies	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_FUNCTION	(*Mutator).GetPolicy	1607	PORTED	transaction::Mutator::policy	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).GetPolicy:L1610:if:true	1610	PORTED	transaction::Mutator::policy	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).GetPolicy:L1610:if:false	1610	PORTED	transaction::Mutator::policy	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).GetPolicy:L1613:if:true	1613	PORTED	transaction::Mutator::policy	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).GetPolicy:L1613:if:false	1613	PORTED	transaction::Mutator::policy	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).GetPolicy:L1618:if:true	1618	PORTED	transaction::Mutator::policy	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).GetPolicy:L1618:if:false	1618	PORTED	transaction::Mutator::policy	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_FUNCTION	(*Mutator).GetMaskingPolicy	1628	PORTED	transaction::Mutator::masking_policy	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).GetMaskingPolicy:L1631:if:true	1631	PORTED	transaction::Mutator::masking_policy	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).GetMaskingPolicy:L1631:if:false	1631	PORTED	transaction::Mutator::masking_policy	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).GetMaskingPolicy:L1634:if:true	1634	PORTED	transaction::Mutator::masking_policy	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).GetMaskingPolicy:L1634:if:false	1634	PORTED	transaction::Mutator::masking_policy	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).GetMaskingPolicy:L1639:if:true	1639	PORTED	transaction::Mutator::masking_policy	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).GetMaskingPolicy:L1639:if:false	1639	PORTED	transaction::Mutator::masking_policy	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_FUNCTION	(*Mutator).ListResourceGroups	1649	PORTED	transaction::Mutator::resource_groups	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).ListResourceGroups:L1651:if:true	1651	PORTED	transaction::Mutator::resource_groups	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).ListResourceGroups:L1651:if:false	1651	PORTED	transaction::Mutator::resource_groups	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).ListResourceGroups:L1657:range:enter	1657	PORTED	transaction::Mutator::resource_groups	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).ListResourceGroups:L1657:range:exit	1657	PORTED	transaction::Mutator::resource_groups	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).ListResourceGroups:L1659:if:true	1659	PORTED	transaction::Mutator::resource_groups	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).ListResourceGroups:L1659:if:false	1659	PORTED	transaction::Mutator::resource_groups	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).ListResourceGroups:L1664:if:true	1664	PORTED	transaction::Mutator::resource_groups	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).ListResourceGroups:L1664:if:false	1664	PORTED	transaction::Mutator::resource_groups	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).ListResourceGroups:L1668:logical:short-circuit	1668	PORTED	transaction::Mutator::resource_groups	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).ListResourceGroups:L1668:logical:rhs	1668	PORTED	transaction::Mutator::resource_groups	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).ListResourceGroups:L1670:if:true	1670	PORTED	transaction::Mutator::resource_groups	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).ListResourceGroups:L1670:if:false	1670	PORTED	transaction::Mutator::resource_groups	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_FUNCTION	DefaultGroupMeta4Test	1677	PORTED	transaction::default_resource_group_for_test	transaction_source::policies_masking_policies_and_resource_groups_preserve_source_lifecycle
PRODUCTION_FUNCTION	(*Mutator).GetResourceGroup	1682	PORTED	transaction::Mutator::resource_group	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).GetResourceGroup:L1685:if:true	1685	PORTED	transaction::Mutator::resource_group	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).GetResourceGroup:L1685:if:false	1685	PORTED	transaction::Mutator::resource_group	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).GetResourceGroup:L1688:if:true	1688	PORTED	transaction::Mutator::resource_group	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).GetResourceGroup:L1688:if:false	1688	PORTED	transaction::Mutator::resource_group	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).GetResourceGroup:L1690:if:true	1690	PORTED	transaction::Mutator::resource_group	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).GetResourceGroup:L1690:if:false	1690	PORTED	transaction::Mutator::resource_group	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).GetResourceGroup:L1697:if:true	1697	PORTED	transaction::Mutator::resource_group	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).GetResourceGroup:L1697:if:false	1697	PORTED	transaction::Mutator::resource_group	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_FUNCTION	attachMagicByte	1706	PORTED	value::attach_magic_byte	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_FUNCTION	detachMagicByte	1713	PORTED	value::detach_magic_byte	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	detachMagicByte:L1715:switch:match	1715	PORTED	value::detach_magic_byte	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	detachMagicByte:L1715:switch:no-match	1715	PORTED	value::detach_magic_byte	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	detachMagicByte:L1716:case:taken	1716	PORTED	value::detach_magic_byte	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	detachMagicByte:L1716:case:not-taken	1716	PORTED	value::detach_magic_byte	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	detachMagicByte:L1717:if:true	1717	PORTED	value::detach_magic_byte	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	detachMagicByte:L1717:if:false	1717	PORTED	value::detach_magic_byte	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	detachMagicByte:L1721:default:taken	1721	PORTED	value::detach_magic_byte	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	detachMagicByte:L1721:default:not-taken	1721	PORTED	value::detach_magic_byte	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
