# Generated by cargo run -p difftest --bin integration_plan_inventory -- --write.
# This is an EXPLAIN obligation inventory, not plan-parity evidence.
source_path	source_start_line	source_end_line	statement_ordinal	plan_statement_kind	expected_result_artifacts	go_restore_hex
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	12	12	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c454354204d494e28606260292c4d415828606360292046524f4d206074602055534520494e4445582028607072696d61727960292047524f555020425920606160
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	13	13	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c454354202a2046524f4d206074602055534520494e444558202860626029204c494d4954203130
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	14	14	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c454354202a2046524f4d206074602055534520494e4445582028607072696d6172796029204c494d4954203130
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	15	15	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c454354206062602046524f4d206074602055534520494e444558202860626029204f5244455220425920606260
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	16	16	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c454354206062602c6063602c6064602046524f4d206074602055534520494e444558202860626029204f5244455220425920606260
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	17	17	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c45435420607431602e6061602c607432602e6061602046524f4d2028607460204153206074316029204a4f494e20607460204153206074326020574845524520607431602e6061603d607432602e606160
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	18	18	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c454354206062602046524f4d20607460205748455245206061603e30
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	19	19	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c454354206062602046524f4d20607460205748455245206061603e30204c494d49542031
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	25	25	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f747265652720494e5345525420494e544f206074602053454c454354202a2046524f4d20607460
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	26	26	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f747265652720494e5345525420494e544f206074602053454c454354202a2046524f4d20607460205748455245206061603e31
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	27	27	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f747265652720494e5345525420494e544f206074602053454c45435420607431602e6061602c607432602e6062602c607431602e6063602b607432602e6063602046524f4d2028607460204153206074316029204a4f494e20607460204153206074326020574845524520607431602e6061603d607432602e606160
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	28	28	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f747265652720494e5345525420494e544f206074602053454c454354204d494e28606160292c4d415828606260292c53554d28606360292046524f4d206074602047524f555020425920606160
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	29	29	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272044454c4554452046524f4d20607460
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	30	30	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272044454c4554452046524f4d20607460205748455245206061603e31
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	31	31	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f7472656527205550444154452060746020534554206061603d6061602b31
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	32	32	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f7472656527205550444154452060746020534554206061603d6061602b31205748455245206061603e31
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	40	40	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c454354202a2046524f4d206074316020574845524520607431602e60616020494e202853454c454354206062602046524f4d206074326029
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	41	41	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c454354202a2046524f4d206074316020574845524520607431602e606160204e4f5420494e202853454c454354206062602046524f4d206074326029
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	42	42	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c454354202a2046524f4d206074316020574845524520607431602e60616020494e202853454c454354206062602046524f4d206074326020574845524520607432602e6063603e607431602e60636029
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	43	43	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c454354202a2046524f4d206074316020574845524520607431602e606160204e4f5420494e202853454c454354206062602046524f4d206074326020574845524520607432602e6063603e607431602e60636029
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	44	44	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c454354202a2046524f4d206074316020574845524520455849535453202853454c45435420312046524f4d206074326020574845524520607432602e6063603e607431602e60636029
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	45	45	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c454354202a2046524f4d2060743160205748455245204e4f5420455849535453202853454c45435420312046524f4d206074326020574845524520607432602e6063603e607431602e60636029
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	46	46	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c454354202a2046524f4d206074316020574845524520455849535453202853454c45435420312046524f4d206074326020574845524520607432602e6063603d607431602e60636029
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	47	47	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c454354202a2046524f4d2060743160205748455245204e4f5420455849535453202853454c45435420312046524f4d206074326020574845524520607432602e6063603d607431602e60636029
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	48	48	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c45435420607431602e2a2046524f4d20286074316029204a4f494e202853454c454354206062602046524f4d206074326029204153206074626020574845524520607431602e6062603d607462602e606260
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	57	57	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c454354202a2046524f4d20286074316029204a4f494e206074326020574845524520607431602e6061603d607432602e606160
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	58	58	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c454354202a2046524f4d20286074316029204a4f494e206074326020574845524520607431602e6061603e607432602e60616020414e4420607431602e6062603d607432602e60626020414e4420607431602e6063603c607432602e606360
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	59	59	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c45435420607431602e2a2046524f4d2060743160204c454654204a4f494e2060743260204f4e20607431602e6061603d607432602e606160
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	60	60	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c45435420607431602e2a2046524f4d2060743160204a4f494e2060743260204f4e20607431602e606160213d607432602e606160
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	68	68	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c454354202a2046524f4d2060743160205748455245206061603d31204f52206061603d323232204f52206061603d3333333333
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	69	69	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c454354202a2046524f4d20607431602057484552452060616020494e2028312c322c332c3429
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	70	70	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c454354206062602046524f4d2060743160205748455245206062603d31204f52206062603d323232204f52206062603d3333333333
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	71	71	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c454354206062602046524f4d20607431602057484552452060626020494e2028312c322c332c3429
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	72	72	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c454354202a2046524f4d2060743160205748455245206061603e313020554e494f4e20414c4c2053454c454354202a2046524f4d2060743260205748455245206062603e3230
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	73	73	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c454354202a2046524f4d2060743160205748455245206061603e313020554e494f4e2053454c454354202a2046524f4d2060743260205748455245206062603e3230
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	74	74	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c454354202a2046524f4d2060743160205748455245206061603e313020494e544552534543542053454c454354202a2046524f4d2060743260205748455245206062603e3230
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	75	75	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c454354202a2046524f4d2060743160205748455245206061603e3130204558434550542053454c454354202a2046524f4d2060743260205748455245206062603e3230
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	76	76	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c4543542053554d2860626029204f5645522028504152544954494f4e2042592060616029204153206073756d5f62602046524f4d2060743160
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	77	77	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c454354204d494e28606160292c4d415828606260292c53554d28606360292046524f4d20607431602047524f555020425920606460
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	78	78	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c454354204d494e28606160292c4d415828606260292c53554d28606360292046524f4d20607431602047524f55502042592060646020484156494e47204d415828606260293c3230
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	79	79	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c4543542043415345205748454e206061603d31205448454e205f555446384d423427613127205748454e206061603d32205448454e205f555446384d42342761322720454c5345205f555446384d42342761782720454e442046524f4d2060743160
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	95	95	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c454354202a2046524f4d20607468617368602057484552452060616020494e2028312c32303029
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	96	96	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c454354202a2046524f4d2060746861736860205748455245206061603e3d353020414e44206061603c3d313530
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	97	97	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c454354202a2046524f4d20607472616e6765602057484552452060616020494e2028312c32303029
tests/integrationtest/t/planner/core/casetest/rule/rule_result_reorder.test	98	98	1	explain	tests/integrationtest/r/planner/core/casetest/rule/rule_result_reorder.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c454354202a2046524f4d20607472616e676560205748455245206061603e3d353020414e44206061603c3d313530
tests/integrationtest/t/planner/core/cbo.test	4	4	1	explain	tests/integrationtest/r/planner/core/cbo.result	4558504c41494e20464f524d4154203d2027706c616e5f7472656527205550444154452028607460204153206074316029204a4f494e202853454c4543542044495354494e4354206062602046524f4d206074602920415320607432602053455420607431602e6062603d607432602e606260
tests/integrationtest/t/planner/core/cbo.test	35	35	1	explain_analyze	tests/integrationtest/r/planner/core/cbo.result	4558504c41494e20414e414c595a4520464f524d4154203d20276272696566272053454c454354202f2a2b20544944425f494e4c4a2860743260292a2f20607431602e606964602c607432602e6061602046524f4d2060743160204a4f494e2060743260204f4e20607431602e6061603d607432602e60646020574845524520607431602e6062603d5f555446384d42342774322720414e4420607431602e6064603d34
tests/integrationtest/t/planner/core/cbo.test	42	42	1	explain	tests/integrationtest/r/planner/core/cbo.result	4558504c41494e20464f524d4154203d2027636f73745f7472616365272053454c454354202a2046524f4d20607460
tests/integrationtest/t/planner/core/cbo.test	44	44	1	explain_analyze	tests/integrationtest/r/planner/core/cbo.result	4558504c41494e20414e414c595a4520464f524d4154203d2027636f73745f7472616365272053454c454354202a2046524f4d20607460
tests/integrationtest/t/planner/core/cbo.test	46	46	1	explain	tests/integrationtest/r/planner/core/cbo.result	4558504c41494e20464f524d4154203d2027636f73745f7472616365272053454c454354202a2046524f4d20607460
tests/integrationtest/t/planner/core/cbo.test	48	48	1	explain_analyze	tests/integrationtest/r/planner/core/cbo.result	4558504c41494e20414e414c595a4520464f524d4154203d2027636f73745f7472616365272053454c454354202a2046524f4d20607460
tests/integrationtest/t/planner/core/cbo.test	60	60	1	explain_analyze	tests/integrationtest/r/planner/core/cbo.result	4558504c41494e20414e414c595a4520464f524d4154203d20276272696566272053454c45435420607431602e6061602c607431602e6062602c53554d28607431602e606360292046524f4d2060743160204a4f494e2060743260204f4e20607431602e6061603d607432602e60626020574845524520607431602e6061603e31
tests/integrationtest/t/planner/core/expression_rewriter.test	188	188	1	explain	tests/integrationtest/r/planner/core/expression_rewriter.result	4558504c41494e20464f524d4154203d2027726f77272053454c454354202a2046524f4d2060743160205748455245205f555446384d4234276127204245545745454e205f555446384d423427672720414e44205f555446384d4234276627
tests/integrationtest/t/planner/core/expression_rewriter.test	210	210	1	explain	tests/integrationtest/r/planner/core/expression_rewriter.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c4543542049464e554c4c2860636e6f746e756c6c602c205f555446384d4234273127292046524f4d2060743160
tests/integrationtest/t/planner/core/expression_rewriter.test	279	279	1	explain	tests/integrationtest/r/planner/core/expression_rewriter.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c45435420312046524f4d20607462306020574845524520282854525545204e4f5420494e202853454c45435420312929204e4f5420494e202860746230602e606330602929
tests/integrationtest/t/planner/core/expression_rewriter.test	285	285	1	explain	tests/integrationtest/r/planner/core/expression_rewriter.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c454354202a2046524f4d206074316020574845524520607431602e6061603e31204f5220607431602e60616020494e202853454c454354206061602046524f4d2060746029
tests/integrationtest/t/planner/core/expression_rewriter.test	286	286	1	explain	tests/integrationtest/r/planner/core/expression_rewriter.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c454354202a2046524f4d206074316020574845524520607431602e6061603e3120414e4420607431602e60616020494e202853454c454354206061602046524f4d2060746029
tests/integrationtest/t/planner/core/expression_rewriter.test	287	287	1	explain	tests/integrationtest/r/planner/core/expression_rewriter.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c45435420607431602e60616020494e202853454c454354206061602046524f4d20607460292046524f4d2060743160
tests/integrationtest/t/planner/core/expression_rewriter.test	288	288	1	explain	tests/integrationtest/r/planner/core/expression_rewriter.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c454354202a2046524f4d20607431602057484552452028607431602e60616020494e202853454c454354206061602046524f4d2060746029293d31
tests/integrationtest/t/planner/core/expression_rewriter.test	289	289	1	explain	tests/integrationtest/r/planner/core/expression_rewriter.result	4558504c41494e20464f524d4154203d2027706c616e5f74726565272053454c45435420607431602e6061602046524f4d20607431602047524f555020425920607431602e60616020484156494e4720607431602e6061603e31204f5220607431602e60616020494e202853454c454354206061602046524f4d2060746029
tests/integrationtest/t/planner/core/grouped_ranges_order_by.test	33	33	1	explain	tests/integrationtest/r/planner/core/grouped_ranges_order_by.result	4558504c41494e20464f524d4154203d20276272696566272053454c454354202a2046524f4d206074602057484552452060626020494e2028312c332c352920414e44206064603e313030204f52444552204259206061602c6062602c606360
tests/integrationtest/t/planner/core/grouped_ranges_order_by.test	36	36	1	explain	tests/integrationtest/r/planner/core/grouped_ranges_order_by.result	4558504c41494e20464f524d4154203d20276272696566272053454c454354206061602c6063602046524f4d20607460205748455245206061603d3320414e442060626020494e2028312c332c352920414e44206064603e313030204f5244455220425920606360
tests/integrationtest/t/planner/core/grouped_ranges_order_by.test	39	39	1	explain	tests/integrationtest/r/planner/core/grouped_ranges_order_by.result	4558504c41494e20464f524d4154203d20276272696566272053454c454354206063602046524f4d20607460205748455245206061603d3120414e442060626020494e2028312c332c352920414e44206064603c323030204f5244455220425920606360
tests/integrationtest/t/planner/core/grouped_ranges_order_by.test	60	60	1	explain	tests/integrationtest/r/planner/core/grouped_ranges_order_by.result	4558504c41494e20464f524d4154203d20276272696566272053454c454354206063602046524f4d20607432602057484552452060616020494e2028312c332920414e442060626020494e2028312c332920414e44206064603c313530204f5244455220425920606360
tests/integrationtest/t/planner/core/grouped_ranges_order_by.test	63	63	1	explain	tests/integrationtest/r/planner/core/grouped_ranges_order_by.result	4558504c41494e20464f524d4154203d20276272696566272053454c454354202f2a2b204f524445525f494e444558286074326020606961626360292a2f206061602c6063602046524f4d2060743260205748455245206061603d3320414e442060626020494e2028312c332c3529204f524445522042592060616020444553432c6063602044455343
tests/integrationtest/t/planner/core/grouped_ranges_order_by.test	66	66	1	explain	tests/integrationtest/r/planner/core/grouped_ranges_order_by.result	4558504c41494e20464f524d4154203d20276272696566272053454c454354202f2a2b204f524445525f494e444558286074326020606961626360292a2f206061602c6063602046524f4d2060743260205748455245206061603d3220414e442060626020494e2028312c332c352920414e44206064603e3630204f524445522042592060616020444553432c6063602044455343
tests/integrationtest/t/planner/core/grouped_ranges_order_by.test	69	69	1	explain	tests/integrationtest/r/planner/core/grouped_ranges_order_by.result	4558504c41494e20464f524d4154203d20276272696566272053454c454354206062602c6063602046524f4d2060743260205748455245206061603d3120414e442060626020494e2028312c332c352920414e44206063603e31204f52444552204259206062602c606360
tests/integrationtest/t/planner/core/grouped_ranges_order_by.test	73	76	1	explain	tests/integrationtest/r/planner/core/grouped_ranges_order_by.result	4558504c41494e20464f524d4154203d20276272696566272053454c454354206062602c6063602046524f4d20607432602057484552452060616020494e2028312c322c332c342c352c362c372c382c392c31302c31312c31322c31332c31342c31352c31362c31372c31382c31392c32302c32312c32322c32332c32342c32352c32362c32372c32382c32392c33302c33312c33322c33332c33342c33352c33362c33372c33382c33392c34302c34312c34322c34332c34342c34352c34362c34372c34382c34392c35302920414e442060626020494e2028312c332c352c372c392c31312c31332c31352c31372c31392c32312c32332c32352c32372c32392c33312c33332c33352c33372c33392c34312c34332c34352c34372c34392c35312c35332c35352c35372c35392c36312c36332c36352c36372c36392c37312c37332c37352c37372c37392c38312c38332c38352c38372c38392c39312c39332c39352c39372c39392920414e44206063603e31204f5244455220425920606360
tests/integrationtest/t/planner/core/grouped_ranges_order_by.test	136	136	1	explain	tests/integrationtest/r/planner/core/grouped_ranges_order_by.result	4558504c41494e20464f524d4154203d20276272696566272053454c454354206061602c6064602046524f4d20607470602057484552452060616020494e2028312c342920414e442060626020494e2028312c332c3529204f52444552204259206061602c606460
tests/integrationtest/t/planner/core/grouped_ranges_order_by.test	139	139	1	explain	tests/integrationtest/r/planner/core/grouped_ranges_order_by.result	4558504c41494e20464f524d4154203d20276272696566272053454c454354206064602046524f4d2060747060205748455245206061603d3120414e442060626020494e2028312c332c3529204f5244455220425920606460
tests/integrationtest/t/planner/core/grouped_ranges_order_by.test	142	142	1	explain	tests/integrationtest/r/planner/core/grouped_ranges_order_by.result	4558504c41494e20464f524d4154203d20276272696566272053454c454354206061602c6064602046524f4d2060747060205748455245206061603d3320414e442060626020494e2028312c332c352920414e44206064603c323030204f52444552204259206061602c606460
tests/integrationtest/t/planner/core/grouped_ranges_order_by.test	203	203	1	explain	tests/integrationtest/r/planner/core/grouped_ranges_order_by.result	4558504c41494e20464f524d4154203d20276272696566272053454c454354206061602c6063602046524f4d20607470602057484552452060616020494e2028332c352920414e442060626020494e2028312c332c3529204f52444552204259206061602c606360
tests/integrationtest/t/planner/core/grouped_ranges_order_by.test	206	206	1	explain	tests/integrationtest/r/planner/core/grouped_ranges_order_by.result	4558504c41494e20464f524d4154203d20276272696566272053454c454354202f2a2b204f524445525f494e444558286074706020606961626360292a2f206063602046524f4d2060747060205748455245206061603d3120414e442060626020494e2028312c332c352920414e44206064603c323030204f5244455220425920606360
tests/integrationtest/t/planner/core/grouped_ranges_order_by.test	209	209	1	explain	tests/integrationtest/r/planner/core/grouped_ranges_order_by.result	4558504c41494e20464f524d4154203d20276272696566272053454c454354206061602c6063602046524f4d2060747060205748455245206061603d3220414e442060626020494e2028312c332c352920414e44206064603c323030204f52444552204259206061602c606360
tests/integrationtest/t/planner/core/grouped_ranges_order_by.test	242	248	1	explain	tests/integrationtest/r/planner/core/grouped_ranges_order_by.result	4558504c41494e20464f524d4154203d20276272696566272053454c454354202a2046524f4d2060745f6f757465726020415320606f6020574845524520455849535453202853454c454354202f2a2b204e4f5f4445434f5252454c41544528292a2f20312046524f4d2060745f696e6e65726020415320606960205748455245206069602e6078603d606f602e60616020414e44206069602e60796020494e2028312c322c3329204f52444552204259206069602e6078602c6069602e607a60204c494d4954203129
tests/integrationtest/t/planner/core/grouped_ranges_order_by.test	257	264	1	explain	tests/integrationtest/r/planner/core/grouped_ranges_order_by.result	4558504c41494e20464f524d4154203d20276272696566272053454c454354202a2c2853454c45435420607a602046524f4d2060745f696e6e65726020415320606960205748455245206069602e6078603d606f602e60616020414e44206069602e60796020494e2028312c3229204f52444552204259206069602e607a60204c494d495420312920415320606d61785f7a602046524f4d2060745f6f757465726020415320606f60
tests/integrationtest/t/planner/core/grouped_ranges_order_by.test	274	274	1	explain	tests/integrationtest/r/planner/core/grouped_ranges_order_by.result	4558504c41494e20464f524d4154203d20276272696566272053454c454354206061602c6062602c6063602046524f4d206074602057484552452060616020494e2028322920414e442060626020494e20283129204f52444552204259206061602c6062602c606360
tests/integrationtest/t/planner/core/grouped_ranges_order_by.test	277	277	1	explain	tests/integrationtest/r/planner/core/grouped_ranges_order_by.result	4558504c41494e20464f524d4154203d20276272696566272053454c454354206061602c6062602c6063602046524f4d206074602057484552452060636020494e2028312c322c3329204f52444552204259206061602c6062602c606360
tests/integrationtest/t/planner/core/grouped_ranges_order_by.test	281	281	1	explain	tests/integrationtest/r/planner/core/grouped_ranges_order_by.result	4558504c41494e20464f524d4154203d20276272696566272053454c454354206061602c6063602046524f4d20607432602057484552452060616020494e2028332c4e554c4c2c342920414e442060626020494e2028312c332c4e554c4c29204f52444552204259206061602c606360
tests/integrationtest/t/planner/core/grouped_ranges_order_by.test	289	289	1	explain	tests/integrationtest/r/planner/core/grouped_ranges_order_by.result	4558504c41494e20464f524d4154203d20276272696566272053454c454354202a2046524f4d206074602057484552452060616020494e202831302c32302c33302c34302c35302920414e442060626020494e2028312c332c352c31312c31332c31352c32312c32332c32352c33312c33332c33352920414e44206064603e313030204f52444552204259206061602c606360
tests/integrationtest/t/planner/core/grouped_ranges_order_by.test	290	290	1	explain	tests/integrationtest/r/planner/core/grouped_ranges_order_by.result	4558504c41494e20464f524d4154203d20276272696566272053454c454354206062602c6063602046524f4d206074602057484552452060616020494e202831302c32302c33302c34302c35302920414e442060626020494e2028312c332c352c31312c31332c31352c32312c32332c32352c33312c33332c33352920414e44206063603e31204f52444552204259206062602c606360
tests/integrationtest/t/planner/core/grouped_ranges_order_by.test	302	302	1	explain	tests/integrationtest/r/planner/core/grouped_ranges_order_by.result	4558504c41494e20464f524d4154203d20276272696566272053454c454354202a2046524f4d206074602057484552452060616020494e202831302c32302c33302c34302c35302920414e442060626020494e2028312c332c352c31312c31332c31352c32312c32332c32352c33312c33332c33352920414e44206064603e313030204f52444552204259206061602c606360
tests/integrationtest/t/planner/core/grouped_ranges_order_by.test	304	304	1	explain	tests/integrationtest/r/planner/core/grouped_ranges_order_by.result	4558504c41494e20464f524d4154203d20276272696566272053454c454354206062602c6063602046524f4d206074602057484552452060616020494e202831302c32302c33302c34302c35302920414e442060626020494e2028312c332c352c31312c31332c31352c32312c32332c32352c33312c33332c33352920414e44206063603e31204f52444552204259206062602c606360
tests/integrationtest/t/planner/core/grouped_ranges_order_by.test	315	315	1	explain	tests/integrationtest/r/planner/core/grouped_ranges_order_by.result	4558504c41494e20464f524d4154203d20276272696566272053454c454354202a2046524f4d20607433602057484552452060616020494e2028312c322c332c342c352c362c372920414e44206062603e31204f5244455220425920606260
tests/integrationtest/t/planner/core/grouped_ranges_order_by.test	344	344	1	explain	tests/integrationtest/r/planner/core/grouped_ranges_order_by.result	4558504c41494e20464f524d4154203d20276272696566272053454c454354202f2a2b205553455f494e4445585f4d455247452860745f696d5f696e6020606964785f615f63602c20606964785f625f6360292a2f202a2046524f4d2060745f696d5f696e60205748455245206061603d34204f522060626020494e2028312c332c3529204f5244455220425920606360204c494d49542037
