# find-best-task-go-lockdown-inventory-v1
# owning-go-source	pkg/planner/core/find_best_task.go
# source-sha256	4f98311980c38ca56f98e21925c45e4a412c1481f61bd33711ca31058eabf25d
# source-bytes	136221
# source-lines	3329
# owning-go-test	pkg/planner/core/find_best_task_test.go
# test-sha256	be9adaa1527557fdb9a7dbac3d270139493b709a6beb15dfac8e4b44401e5612
# test-bytes	6089
# test-lines	171
# production-obligations	1667
# direct-test-support-obligations	61
# explicitly-unclaimed-source	pkg/executor/distsql.go
obligation_id	category	source_path	ast_anchor	node_sha256	owner	status	rust_symbol	evidence
O175e24902d43bf0d	short_circuit	pkg/planner/core/find_best_task.go	matchPropForIndexMergeAlternatives/logical:6:&&/rhs_evaluated	1bd3e303325a456a83a966516493ee90cd4f006d8f01e8567eee3ccdfce55193	matchPropForIndexMergeAlternatives	UNREACHABLE	-	U_INDEX_MERGE
O62c6f7231acb7382	loop	pkg/planner/core/find_best_task.go	matchPropForIndexMergeAlternatives/loop:1/enters	a00453244008af99c586636a28b958f86e2cd5dc73228472de692a0261fa8eb1	matchPropForIndexMergeAlternatives	UNREACHABLE	-	U_INDEX_MERGE
Oa62713f2b0a79bda	loop	pkg/planner/core/find_best_task.go	matchPropForIndexMergeAlternatives/loop:1/zero_iterations	a00453244008af99c586636a28b958f86e2cd5dc73228472de692a0261fa8eb1	matchPropForIndexMergeAlternatives	UNREACHABLE	-	U_INDEX_MERGE
O7626274ddfc9a33d	loop	pkg/planner/core/find_best_task.go	matchPropForIndexMergeAlternatives/loop:2/enters	33ba066b094224178380eaa1ffcc3e4766439de830bcfc308b3754441339968a	matchPropForIndexMergeAlternatives	UNREACHABLE	-	U_INDEX_MERGE
Oc20a51aa9ce698e7	loop	pkg/planner/core/find_best_task.go	matchPropForIndexMergeAlternatives/loop:2/zero_iterations	33ba066b094224178380eaa1ffcc3e4766439de830bcfc308b3754441339968a	matchPropForIndexMergeAlternatives	UNREACHABLE	-	U_INDEX_MERGE
O94afbbafb1f2d206	loop	pkg/planner/core/find_best_task.go	matchPropForIndexMergeAlternatives/loop:3/enters	e8ebbe533c95ecfa3d6c3eec767c09f6d3e48de0b6d8bce69a9f2b1173017015	matchPropForIndexMergeAlternatives	UNREACHABLE	-	U_INDEX_MERGE
O045b5796be0ca7c4	loop	pkg/planner/core/find_best_task.go	matchPropForIndexMergeAlternatives/loop:3/zero_iterations	e8ebbe533c95ecfa3d6c3eec767c09f6d3e48de0b6d8bce69a9f2b1173017015	matchPropForIndexMergeAlternatives	UNREACHABLE	-	U_INDEX_MERGE
Obf89f0fb009e4c3f	loop	pkg/planner/core/find_best_task.go	matchPropForIndexMergeAlternatives/loop:4/enters	042308c6c81ffafefe393ab5265cf2024495fc052fdd96f815eca6d2d551a86f	matchPropForIndexMergeAlternatives	UNREACHABLE	-	U_INDEX_MERGE
Oa47a83fe6e394aaa	loop	pkg/planner/core/find_best_task.go	matchPropForIndexMergeAlternatives/loop:4/zero_iterations	042308c6c81ffafefe393ab5265cf2024495fc052fdd96f815eca6d2d551a86f	matchPropForIndexMergeAlternatives	UNREACHABLE	-	U_INDEX_MERGE
O1d3bf417c97ef35c	loop	pkg/planner/core/find_best_task.go	matchPropForIndexMergeAlternatives/loop:5/enters	9d5591ffded7807e07a3d70996f7b94947a0f86b75a48b57b4fe48168a35663d	matchPropForIndexMergeAlternatives	UNREACHABLE	-	U_INDEX_MERGE
O79f90e4d8c6df094	loop	pkg/planner/core/find_best_task.go	matchPropForIndexMergeAlternatives/loop:5/zero_iterations	9d5591ffded7807e07a3d70996f7b94947a0f86b75a48b57b4fe48168a35663d	matchPropForIndexMergeAlternatives	UNREACHABLE	-	U_INDEX_MERGE
O0c44290947a9826a	loop	pkg/planner/core/find_best_task.go	matchPropForIndexMergeAlternatives/loop:6/enters	9bdbb75bc7618ae57480f091958602b3c43d46857fec390f15054b35b33fe530	matchPropForIndexMergeAlternatives	UNREACHABLE	-	U_INDEX_MERGE
Of1e3fcd0cb50933e	loop	pkg/planner/core/find_best_task.go	matchPropForIndexMergeAlternatives/loop:6/zero_iterations	9bdbb75bc7618ae57480f091958602b3c43d46857fec390f15054b35b33fe530	matchPropForIndexMergeAlternatives	UNREACHABLE	-	U_INDEX_MERGE
O44dd3c3901b62b42	loop	pkg/planner/core/find_best_task.go	matchPropForIndexMergeAlternatives/loop:7/enters	4074352b01d0e04a849e2b76d407e93902d9424be582c10f28f5a4b1e140ecc1	matchPropForIndexMergeAlternatives	UNREACHABLE	-	U_INDEX_MERGE
O65752658ebbf8e47	loop	pkg/planner/core/find_best_task.go	matchPropForIndexMergeAlternatives/loop:7/zero_iterations	4074352b01d0e04a849e2b76d407e93902d9424be582c10f28f5a4b1e140ecc1	matchPropForIndexMergeAlternatives	UNREACHABLE	-	U_INDEX_MERGE
Oa5f48f3ac892ce00	function	pkg/planner/core/find_best_task.go	matchProperty	ffa917e50b5e67291684c869fcc50b8a34da7ce4667b071c7e7999735e0f4e03	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
Oa1bd5498937cf0b9	branch	pkg/planner/core/find_best_task.go	matchProperty/if:1/false	eae0e9c420f7e2d14b7641b051b4935080b4062f432a107c84dc63e6583f5468	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O984a170c3c040ae8	branch	pkg/planner/core/find_best_task.go	matchProperty/if:1/true	eae0e9c420f7e2d14b7641b051b4935080b4062f432a107c84dc63e6583f5468	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O24029e789fcd9e2f	branch	pkg/planner/core/find_best_task.go	matchProperty/if:10/false	509b963c3eff29d22c44d3e4d4071536355172e9d11eb1279e8d8d9718cbc1ec	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O2c34a05aa0b2f0d3	branch	pkg/planner/core/find_best_task.go	matchProperty/if:10/true	509b963c3eff29d22c44d3e4d4071536355172e9d11eb1279e8d8d9718cbc1ec	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O462a2a6273ba0c29	branch	pkg/planner/core/find_best_task.go	matchProperty/if:11/false	1c67f06c9c4881cf5b75b02840a95d13550714490a4600730a95448b5f5aabbb	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O251c66929fb5e8a9	branch	pkg/planner/core/find_best_task.go	matchProperty/if:11/true	1c67f06c9c4881cf5b75b02840a95d13550714490a4600730a95448b5f5aabbb	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O1edb9034f230077b	branch	pkg/planner/core/find_best_task.go	matchProperty/if:12/false	ac30d6e9e2e234b6ee1f70fe65b41312fb38f72598838a7bf8f07df53c86aa54	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O84b2f74121c9d803	branch	pkg/planner/core/find_best_task.go	matchProperty/if:12/true	ac30d6e9e2e234b6ee1f70fe65b41312fb38f72598838a7bf8f07df53c86aa54	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O7d79968c2282685a	branch	pkg/planner/core/find_best_task.go	matchProperty/if:13/false	9e815ecca2c9323a1b27347a57aaea674abe6aed5191348b1239971aad6a2638	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O0ef3fe31639715ac	branch	pkg/planner/core/find_best_task.go	matchProperty/if:13/true	9e815ecca2c9323a1b27347a57aaea674abe6aed5191348b1239971aad6a2638	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O25dbf16740e2bef2	branch	pkg/planner/core/find_best_task.go	matchProperty/if:14/false	d0646749773ffb35c1f7fc51545a531bb9a2e0947dfc077dc221bf256ac57582	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O74852d2c93bf73d5	branch	pkg/planner/core/find_best_task.go	matchProperty/if:14/true	d0646749773ffb35c1f7fc51545a531bb9a2e0947dfc077dc221bf256ac57582	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O92cb7d995b24dc92	branch	pkg/planner/core/find_best_task.go	matchProperty/if:15/false	f188d981140847384254247e6c884c1bdaf8f2ebaf5f0cb12fb90f507d7eae04	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O533fda768dfd1096	branch	pkg/planner/core/find_best_task.go	matchProperty/if:15/true	f188d981140847384254247e6c884c1bdaf8f2ebaf5f0cb12fb90f507d7eae04	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O8705e8eb035709ee	branch	pkg/planner/core/find_best_task.go	matchProperty/if:16/false	5f83c10e595a9b535c11d098dfe8ee66485bcbc503b177310770b4385e9c31a7	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O6b480f83a3fb8903	branch	pkg/planner/core/find_best_task.go	matchProperty/if:16/true	5f83c10e595a9b535c11d098dfe8ee66485bcbc503b177310770b4385e9c31a7	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O74364946eda146c9	branch	pkg/planner/core/find_best_task.go	matchProperty/if:17/false	8a8ea16d60c5dd3bcca9078bcd6056448d54a12342e55a361ecb3dbf7abc20dd	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
Oc4472d6e602ddcfc	branch	pkg/planner/core/find_best_task.go	matchProperty/if:17/true	8a8ea16d60c5dd3bcca9078bcd6056448d54a12342e55a361ecb3dbf7abc20dd	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O82147834fb9b1a5a	branch	pkg/planner/core/find_best_task.go	matchProperty/if:18/false	6d6d8b34e2ef290f22c453ec0dbcbab293a81229c8a9d7c29f24fbd8b8eeadc0	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
Ocb66b915991ad69f	branch	pkg/planner/core/find_best_task.go	matchProperty/if:18/true	6d6d8b34e2ef290f22c453ec0dbcbab293a81229c8a9d7c29f24fbd8b8eeadc0	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
Oa0bc47aa73a93edb	branch	pkg/planner/core/find_best_task.go	matchProperty/if:19/false	a9bfda1c6be574d94829bc149fd4b976ce7940d5059ed0b937e699eafa81146a	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O26217ec8a1b738c1	branch	pkg/planner/core/find_best_task.go	matchProperty/if:19/true	a9bfda1c6be574d94829bc149fd4b976ce7940d5059ed0b937e699eafa81146a	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
Ofdd808d540f50e5e	branch	pkg/planner/core/find_best_task.go	matchProperty/if:2/false	c53cefdd6c0f8604b92506b500a127ef4aa80828545d6c8129513f77eba796b8	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O607a5c0b8750255e	branch	pkg/planner/core/find_best_task.go	matchProperty/if:2/true	c53cefdd6c0f8604b92506b500a127ef4aa80828545d6c8129513f77eba796b8	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O6287dd8485a5aef3	branch	pkg/planner/core/find_best_task.go	matchProperty/if:20/false	de3c573b4c32e1e4c6e375661394eecb76a23114b4bea25539d03181a0515e09	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O815dd155564b20d3	branch	pkg/planner/core/find_best_task.go	matchProperty/if:20/true	de3c573b4c32e1e4c6e375661394eecb76a23114b4bea25539d03181a0515e09	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O9ac1fdbd91178dea	branch	pkg/planner/core/find_best_task.go	matchProperty/if:21/false	451dfb904186889c41f6471c5ef394814b357af7f4f87ab65d8650482041986a	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O87b85b1745cf2cb8	branch	pkg/planner/core/find_best_task.go	matchProperty/if:21/true	451dfb904186889c41f6471c5ef394814b357af7f4f87ab65d8650482041986a	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O9af02d75c61b4479	branch	pkg/planner/core/find_best_task.go	matchProperty/if:22/false	d2b8cc5c8d3af46b39020d5929420f03f23545c794f2307f121b97d680cd1a33	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O9540e87dcb505f3d	branch	pkg/planner/core/find_best_task.go	matchProperty/if:22/true	d2b8cc5c8d3af46b39020d5929420f03f23545c794f2307f121b97d680cd1a33	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O5ca8e89d9bc15a70	branch	pkg/planner/core/find_best_task.go	matchProperty/if:23/false	9ff2e8e49dfaec6734ba8d7a2717e0816af7f48dc5f225663466609ef22e1879	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
Oa3e195a4dc891407	branch	pkg/planner/core/find_best_task.go	matchProperty/if:23/true	9ff2e8e49dfaec6734ba8d7a2717e0816af7f48dc5f225663466609ef22e1879	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
Ofde79efacf9cf788	branch	pkg/planner/core/find_best_task.go	matchProperty/if:24/false	51924f65a6c1a6457c07f5ba4f779dfcc322fc07937e9374bbf80abb698a4334	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
Occ2b1e1204c2914e	branch	pkg/planner/core/find_best_task.go	matchProperty/if:24/true	51924f65a6c1a6457c07f5ba4f779dfcc322fc07937e9374bbf80abb698a4334	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
Of71c14779b7ebb22	branch	pkg/planner/core/find_best_task.go	matchProperty/if:3/false	84ea1c0c20f5dad9f9292385aae4029a4d1e54d2c1ce56fe616727b5d694f04c	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
Oa7613efdcc757090	branch	pkg/planner/core/find_best_task.go	matchProperty/if:3/true	84ea1c0c20f5dad9f9292385aae4029a4d1e54d2c1ce56fe616727b5d694f04c	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O98a2d72a4af67244	branch	pkg/planner/core/find_best_task.go	matchProperty/if:4/false	c55c4c5bc58566a901800021aef2dae2c04afb25133a5f5b69aed40726403c91	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O88fe76b00378c4d7	branch	pkg/planner/core/find_best_task.go	matchProperty/if:4/true	c55c4c5bc58566a901800021aef2dae2c04afb25133a5f5b69aed40726403c91	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O326acece3246209b	branch	pkg/planner/core/find_best_task.go	matchProperty/if:5/false	6e10240248158e65e378746ca50cf210c1e8c68cb0b3389782886c8212f8c588	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O3d6f7f4dfe865795	branch	pkg/planner/core/find_best_task.go	matchProperty/if:5/true	6e10240248158e65e378746ca50cf210c1e8c68cb0b3389782886c8212f8c588	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
Ob216d64ce16c0e4b	branch	pkg/planner/core/find_best_task.go	matchProperty/if:6/false	5b6d0125c14a7670eb2c50af43d46c9123e5528cb19972963560ed5111ce3c8c	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
Obfe6ddf03d406878	branch	pkg/planner/core/find_best_task.go	matchProperty/if:6/true	5b6d0125c14a7670eb2c50af43d46c9123e5528cb19972963560ed5111ce3c8c	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
Od5e33a60fe462c12	branch	pkg/planner/core/find_best_task.go	matchProperty/if:7/false	dee579eacf4ecafa69b05a8de31b4854930690bea6705d7c14ad5cde76f782ab	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
Ob532ca7d42bbbcad	branch	pkg/planner/core/find_best_task.go	matchProperty/if:7/true	dee579eacf4ecafa69b05a8de31b4854930690bea6705d7c14ad5cde76f782ab	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O27cd468c4d2cb927	branch	pkg/planner/core/find_best_task.go	matchProperty/if:8/false	d577efca8f827274acc1e41d02663d4f76d32b179d637a03eb5e1deccea1de3a	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O75de9c3ed09c8d06	branch	pkg/planner/core/find_best_task.go	matchProperty/if:8/true	d577efca8f827274acc1e41d02663d4f76d32b179d637a03eb5e1deccea1de3a	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O310727c01a8870ac	branch	pkg/planner/core/find_best_task.go	matchProperty/if:9/false	6b8d17661bc2fb4c493e7a7b93c10cb22b36db89c9d020bc4f4cded9ce2789ee	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O073105b7a00ad527	branch	pkg/planner/core/find_best_task.go	matchProperty/if:9/true	6b8d17661bc2fb4c493e7a7b93c10cb22b36db89c9d020bc4f4cded9ce2789ee	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
Obababdbc49810658	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:10:&&/lhs_short_circuits	4576c0ad8e50937e8301231548d5fe0e133307512e6d4e0dcf864816603e3960	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
Ocd09fcd88817ab28	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:10:&&/rhs_evaluated	4576c0ad8e50937e8301231548d5fe0e133307512e6d4e0dcf864816603e3960	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O17dba6e5981ae4cf	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:11:&&/lhs_short_circuits	2186f1f5cc43837f8783de3fa43f79d469d4e0c795ff30e656bda68d3db810aa	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
Oa9549b6f11f4cd3b	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:11:&&/rhs_evaluated	2186f1f5cc43837f8783de3fa43f79d469d4e0c795ff30e656bda68d3db810aa	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O0932c59e647f053e	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:12:&&/lhs_short_circuits	a363ccfa3d3f29aba8bf7eba2c760d032f0a81773e2fc67dce2c53c25d4dbf2d	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
Oa88720a402fac471	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:12:&&/rhs_evaluated	a363ccfa3d3f29aba8bf7eba2c760d032f0a81773e2fc67dce2c53c25d4dbf2d	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O9a8726fd35b3588b	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:13:&&/lhs_short_circuits	fee0c92472c34b565b1a73b300fc2281556fbc46da5383f7c4089bd074b69e2d	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
Of51bfcb7f68d3970	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:13:&&/rhs_evaluated	fee0c92472c34b565b1a73b300fc2281556fbc46da5383f7c4089bd074b69e2d	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
Od15b54fa1e882c42	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:14:&&/lhs_short_circuits	89eb9f350070787fa48f9091e90869e545a04e0ef1511c0b4c4568fe56b21489	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
Oa7b03afb1bcc67f0	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:14:&&/rhs_evaluated	89eb9f350070787fa48f9091e90869e545a04e0ef1511c0b4c4568fe56b21489	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
Ob7f1ace3862cd8fd	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:15:&&/lhs_short_circuits	be164a1c2e5545bda25d9f8555f2ed977333208ce3e195ef96971db2d66d11a0	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O13907592a48b1a44	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:15:&&/rhs_evaluated	be164a1c2e5545bda25d9f8555f2ed977333208ce3e195ef96971db2d66d11a0	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
Oe382d8b3d5477311	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:16:&&/lhs_short_circuits	2ad980ba9e2ac01352ce8a8af14c077dbadf6425e1d3321b541b720e9f75ef4e	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O3855b9c2e80f071c	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:16:&&/rhs_evaluated	2ad980ba9e2ac01352ce8a8af14c077dbadf6425e1d3321b541b720e9f75ef4e	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O594738f66fcc8a5a	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:17:&&/lhs_short_circuits	5c1f09396c500325172a54eec7ba261a987e2357e63db8cec85b858f0c6dc949	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O88e85f361f3f399f	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:17:&&/rhs_evaluated	5c1f09396c500325172a54eec7ba261a987e2357e63db8cec85b858f0c6dc949	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O3820744285303223	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:18:||/lhs_short_circuits	688c5cd973fd94923489fae708c3a25372006bea9e5b7402f212a3dd4c80a175	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O417f433cdb189532	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:18:||/rhs_evaluated	688c5cd973fd94923489fae708c3a25372006bea9e5b7402f212a3dd4c80a175	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O29255306c9b383cb	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:19:||/lhs_short_circuits	a0a8ff8b4780ec555d4689d3df416a33cf11507cb8288497df4f366d600190b9	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O6ee67baab38ddfff	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:19:||/rhs_evaluated	a0a8ff8b4780ec555d4689d3df416a33cf11507cb8288497df4f366d600190b9	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O9af0a82a0569c424	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:1:&&/lhs_short_circuits	b66b1297ffe91ac20ebf81336e42b8b9942d3d6256877913fb912ed87d483b7b	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O5d2a2c84bf5318b2	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:1:&&/rhs_evaluated	b66b1297ffe91ac20ebf81336e42b8b9942d3d6256877913fb912ed87d483b7b	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O038f29eb53a28cbd	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:20:&&/lhs_short_circuits	ebedc0728ca55e4104492eadce8fbd9442f2e6b30fee7571b472803f864982c7	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O3577743fa7ef1dbf	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:20:&&/rhs_evaluated	ebedc0728ca55e4104492eadce8fbd9442f2e6b30fee7571b472803f864982c7	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O09062c2fbaf0ae6c	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:2:&&/lhs_short_circuits	b24c55150c0d1d225700415dba9ff3a442f9ea01e1e474c03bb9b3f4425193b3	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O891999742308d0a9	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:2:&&/rhs_evaluated	b24c55150c0d1d225700415dba9ff3a442f9ea01e1e474c03bb9b3f4425193b3	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O98df70cee3a8ec73	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:3:&&/lhs_short_circuits	a1c213de69e2a5707d4606b7bd217dee2a8ca4062c753b8736f564011f0f23be	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O993dcb7ae30f5f50	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:3:&&/rhs_evaluated	a1c213de69e2a5707d4606b7bd217dee2a8ca4062c753b8736f564011f0f23be	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
Ocbed6104675b4e56	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:4:||/lhs_short_circuits	4e884f27ef1e4e9e2b987cefdc25ac1895c42fe539fc1ba445436757e436cc51	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
Oaa8a24624d54895b	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:4:||/rhs_evaluated	4e884f27ef1e4e9e2b987cefdc25ac1895c42fe539fc1ba445436757e436cc51	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O90590438769aeeef	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:5:||/lhs_short_circuits	96ee32d32423a55037cda758a3cf8b257958714aff19e33c95179beb520373ab	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
Oa53374bfea045951	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:5:||/rhs_evaluated	96ee32d32423a55037cda758a3cf8b257958714aff19e33c95179beb520373ab	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O54d85069b4cfa669	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:6:&&/lhs_short_circuits	be2268ba70161d2f8f7936393e16e050b64bbbee40b8cfc9ec77865507f6016f	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
Oef5571fc40b19af1	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:6:&&/rhs_evaluated	be2268ba70161d2f8f7936393e16e050b64bbbee40b8cfc9ec77865507f6016f	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O61fcf0ac41e20be7	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:7:||/lhs_short_circuits	14f3bafaa9e1f97f8ebd4283c1d87d115d348ec0fce6a1bc1f52024a418112e6	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O08b9a918ca7b3fe5	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:7:||/rhs_evaluated	14f3bafaa9e1f97f8ebd4283c1d87d115d348ec0fce6a1bc1f52024a418112e6	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
Oefd95221779f0800	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:8:&&/lhs_short_circuits	484ec75b9aadb8dfe5b651fa238f53fd75e555371c2db74d060cbab43d544e2a	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O634ef6daf6688c3f	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:8:&&/rhs_evaluated	484ec75b9aadb8dfe5b651fa238f53fd75e555371c2db74d060cbab43d544e2a	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O3eca6e60cb8a7c75	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:9:&&/lhs_short_circuits	617f73a2b4feca155cc79c52aeeceace30906c129f1e32999e693e3bf04ec435	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O5b8cb9988e88edb8	short_circuit	pkg/planner/core/find_best_task.go	matchProperty/logical:9:&&/rhs_evaluated	617f73a2b4feca155cc79c52aeeceace30906c129f1e32999e693e3bf04ec435	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O5801fdbdb57c6017	loop	pkg/planner/core/find_best_task.go	matchProperty/loop:1/enters	a94ed9344764e8b6345a47a401899cf31eb189cdbf63ac5e92139c3ad3526969	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O09c1359659f99b39	loop	pkg/planner/core/find_best_task.go	matchProperty/loop:1/zero_iterations	a94ed9344764e8b6345a47a401899cf31eb189cdbf63ac5e92139c3ad3526969	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
O98b76983a60b3381	loop	pkg/planner/core/find_best_task.go	matchProperty/loop:2/enters	2c5889bd0cf1b6e15a31bc7ed86d91381cad35b2dba75b527813db817ef1cc36	matchProperty	DECLINED	-	D_PROPERTY_EXTENSIONS
